customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted Churn,Churn Probability,Recommendation,Prediction Status
2076,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,678,0,0,0.08,🤝 Maintain engagement,✅ Correct
6816,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,6076,0,0,0.12,🤝 Maintain engagement,✅ Correct
1454,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,359,0,0,0.02,🤝 Maintain engagement,✅ Correct
1780,1,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1502,0,0,0.3,🤝 Maintain engagement,✅ Correct
6483,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,4822,0,0,0.04,🤝 Maintain engagement,✅ Correct
4373,0,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,5218,0,0,0.27,🤝 Maintain engagement,✅ Correct
5162,0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,6038,0,0,0.14,🤝 Maintain engagement,✅ Correct
2549,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,1621,0,0,0.3124166666666667,🤝 Maintain engagement,✅ Correct
6561,1,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2333,0,0,0.17,🤝 Maintain engagement,✅ Correct
6032,1,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,218,0,0,0.39,🤝 Maintain engagement,✅ Correct
2347,0,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,5730,0,0,0.12,🤝 Maintain engagement,✅ Correct
4994,0,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,72,0,1,0.53,📉 Offer retention benefit,❌ Incorrect
6461,0,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2552,0,0,0.31,🤝 Maintain engagement,✅ Correct
5456,1,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2336,0,0,0.1,🤝 Maintain engagement,✅ Correct
4502,0,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,3571,0,0,0.02,🤝 Maintain engagement,✅ Correct
884,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,5974,1,1,0.63,📉 Offer retention benefit,✅ Correct
5558,1,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1536,1,0,0.47,🤝 Maintain engagement,❌ Incorrect
929,0,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,5291,0,0,0.16,🤝 Maintain engagement,✅ Correct
5567,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,6174,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
2944,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152,0,0,0.34,🤝 Maintain engagement,✅ Correct
5094,0,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,237,0,0,0.05,🤝 Maintain engagement,✅ Correct
3303,1,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,4493,0,0,0.05,🤝 Maintain engagement,✅ Correct
1717,0,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1580,0,1,0.51,📉 Offer retention benefit,❌ Incorrect
479,1,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,2976,0,0,0.14,🤝 Maintain engagement,✅ Correct
6541,0,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,2727,0,0,0.02,🤝 Maintain engagement,✅ Correct
138,0,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3250,0,0,0.01,🤝 Maintain engagement,✅ Correct
1377,0,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,4450,0,0,0.02,🤝 Maintain engagement,✅ Correct
4605,1,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,5063,0,1,0.54,📉 Offer retention benefit,❌ Incorrect
6621,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,2329,1,1,0.6,📉 Offer retention benefit,✅ Correct
3098,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1390,0,0,0.0,🤝 Maintain engagement,✅ Correct
4585,0,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,1610,0,0,0.21,🤝 Maintain engagement,✅ Correct
507,0,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,1326,1,0,0.34,🤝 Maintain engagement,❌ Incorrect
4226,1,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,1807,0,0,0.1,🤝 Maintain engagement,✅ Correct
4821,0,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,525,0,0,0.14,🤝 Maintain engagement,✅ Correct
4496,1,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2198,0,0,0.16,🤝 Maintain engagement,✅ Correct
1521,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,4560,1,0,0.46,🤝 Maintain engagement,❌ Incorrect
3377,0,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2365,0,0,0.38,🤝 Maintain engagement,✅ Correct
645,1,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,3495,0,0,0.01,🤝 Maintain engagement,✅ Correct
1816,0,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,4756,0,0,0.39,🤝 Maintain engagement,✅ Correct
2316,0,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4015,0,0,0.12,🤝 Maintain engagement,✅ Correct
6313,0,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6175,1,1,0.56,📉 Offer retention benefit,✅ Correct
5038,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1016,0,0,0.02,🤝 Maintain engagement,✅ Correct
1334,1,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,5529,0,0,0.14,🤝 Maintain engagement,✅ Correct
861,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,269,1,1,0.51,📉 Offer retention benefit,✅ Correct
423,1,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,2583,0,0,0.15,🤝 Maintain engagement,✅ Correct
6977,0,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,561,0,0,0.43,🤝 Maintain engagement,✅ Correct
54,1,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,231,1,1,0.69,📉 Offer retention benefit,✅ Correct
6505,0,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2456,0,0,0.07,🤝 Maintain engagement,✅ Correct
5190,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,5128,0,0,0.03,🤝 Maintain engagement,✅ Correct
4685,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,5946,0,0,0.08,🤝 Maintain engagement,✅ Correct
5364,1,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,2771,0,0,0.04,🤝 Maintain engagement,✅ Correct
6395,1,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,4999,0,0,0.18,🤝 Maintain engagement,✅ Correct
3150,1,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,5674,0,0,0.26,🤝 Maintain engagement,✅ Correct
129,0,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,2376,0,0,0.26,🤝 Maintain engagement,✅ Correct
187,0,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2187,0,0,0.12,🤝 Maintain engagement,✅ Correct
7012,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,146,1,1,0.68,📉 Offer retention benefit,✅ Correct
207,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,4051,1,0,0.37,🤝 Maintain engagement,❌ Incorrect
655,0,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3653,0,0,0.12,🤝 Maintain engagement,✅ Correct
2854,1,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,3921,0,0,0.05,🤝 Maintain engagement,✅ Correct
3232,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,864,1,1,0.51,📉 Offer retention benefit,✅ Correct
6700,0,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,3414,1,1,0.55,📉 Offer retention benefit,✅ Correct
2297,0,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2280,0,0,0.06,🤝 Maintain engagement,✅ Correct
2571,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,1529,0,0,0.22,🤝 Maintain engagement,✅ Correct
2883,1,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,3494,0,0,0.09,🤝 Maintain engagement,✅ Correct
4991,1,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,5524,0,0,0.08,🤝 Maintain engagement,✅ Correct
4727,0,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,4775,0,0,0.09,🤝 Maintain engagement,✅ Correct
3504,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6021,1,0,0.42,🤝 Maintain engagement,❌ Incorrect
3560,1,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,416,0,0,0.36,🤝 Maintain engagement,✅ Correct
5171,0,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,583,1,1,0.62,📉 Offer retention benefit,✅ Correct
2523,0,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,660,1,1,0.85,📉 Offer retention benefit,✅ Correct
5331,0,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4178,0,0,0.41,🤝 Maintain engagement,✅ Correct
5394,1,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,942,0,0,0.07,🤝 Maintain engagement,✅ Correct
1311,1,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263,0,0,0.1,🤝 Maintain engagement,✅ Correct
76,1,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,4589,0,0,0.03,🤝 Maintain engagement,✅ Correct
4463,0,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,363,0,0,0.03,🤝 Maintain engagement,✅ Correct
2237,1,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,1633,0,0,0.31,🤝 Maintain engagement,✅ Correct
4481,0,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,196,1,0,0.17,🤝 Maintain engagement,❌ Incorrect
4988,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1241,0,0,0.09,🤝 Maintain engagement,✅ Correct
3063,1,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,930,1,1,0.61,📉 Offer retention benefit,✅ Correct
5420,0,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,2987,0,0,0.04,🤝 Maintain engagement,✅ Correct
4517,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2044,1,0,0.28,🤝 Maintain engagement,❌ Incorrect
3310,0,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,1790,0,0,0.37,🤝 Maintain engagement,✅ Correct
4207,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,5513,1,1,0.55,📉 Offer retention benefit,✅ Correct
4562,0,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3422,1,1,0.68,📉 Offer retention benefit,✅ Correct
3127,1,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,4658,1,1,0.82,📉 Offer retention benefit,✅ Correct
2223,0,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,615,0,0,0.19,🤝 Maintain engagement,✅ Correct
6106,0,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5873,0,0,0.31,🤝 Maintain engagement,✅ Correct
2899,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2089,0,0,0.31,🤝 Maintain engagement,✅ Correct
199,1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2803,0,0,0.37,🤝 Maintain engagement,✅ Correct
5855,1,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4212,0,0,0.22,🤝 Maintain engagement,✅ Correct
1411,1,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155,0,0,0.22,🤝 Maintain engagement,✅ Correct
6747,1,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3176,0,0,0.1,🤝 Maintain engagement,✅ Correct
6698,0,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1306,1,1,0.7,📉 Offer retention benefit,✅ Correct
4399,1,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1316,0,0,0.09,🤝 Maintain engagement,✅ Correct
2685,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6383,0,0,0.23,🤝 Maintain engagement,✅ Correct
3967,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5501,1,1,0.6025,📉 Offer retention benefit,✅ Correct
2436,0,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,4955,1,1,0.59,📉 Offer retention benefit,✅ Correct
2504,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3698,1,0,0.3,🤝 Maintain engagement,❌ Incorrect
5334,0,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1213,1,1,0.62,📉 Offer retention benefit,✅ Correct
2620,0,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1655,0,0,0.07,🤝 Maintain engagement,✅ Correct
1576,0,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1544,0,0,0.22,🤝 Maintain engagement,✅ Correct
3421,1,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4686,0,0,0.46,🤝 Maintain engagement,✅ Correct
1071,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1823,0,0,0.2,🤝 Maintain engagement,✅ Correct
5828,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611,0,0,0.35975,🤝 Maintain engagement,✅ Correct
4646,1,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4517,0,0,0.17,🤝 Maintain engagement,✅ Correct
4861,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,2977,0,1,0.53,📉 Offer retention benefit,❌ Incorrect
2079,0,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2613,0,0,0.28,🤝 Maintain engagement,✅ Correct
4535,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5668,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
609,0,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,922,0,0,0.15,🤝 Maintain engagement,✅ Correct
5757,1,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3387,1,1,0.79,📉 Offer retention benefit,✅ Correct
5881,0,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3083,0,0,0.49,🤝 Maintain engagement,✅ Correct
5810,1,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3498,0,0,0.0,🤝 Maintain engagement,✅ Correct
1534,0,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2732,0,0,0.35,🤝 Maintain engagement,✅ Correct
860,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,417,0,0,0.0,🤝 Maintain engagement,✅ Correct
163,0,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1943,1,1,0.6,📉 Offer retention benefit,✅ Correct
2886,0,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1683,0,0,0.07,🤝 Maintain engagement,✅ Correct
2213,0,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3220,0,1,0.51,📉 Offer retention benefit,❌ Incorrect
2872,0,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3173,0,0,0.06,🤝 Maintain engagement,✅ Correct
755,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1480,0,0,0.29,🤝 Maintain engagement,✅ Correct
5175,1,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1460,0,0,0.19,🤝 Maintain engagement,✅ Correct
1068,1,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4134,0,0,0.07,🤝 Maintain engagement,✅ Correct
1923,1,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2954,0,0,0.32,🤝 Maintain engagement,✅ Correct
5355,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,3547,1,1,0.63,📉 Offer retention benefit,✅ Correct
3548,0,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,4697,0,0,0.31,🤝 Maintain engagement,✅ Correct
2792,0,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,643,0,0,0.01,🤝 Maintain engagement,✅ Correct
1593,1,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,2658,1,0,0.4,🤝 Maintain engagement,❌ Incorrect
1961,0,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1867,1,0,0.49,🤝 Maintain engagement,❌ Incorrect
4800,0,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2813,0,0,0.47,🤝 Maintain engagement,✅ Correct
3542,1,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,3700,1,0,0.35,🤝 Maintain engagement,❌ Incorrect
6963,1,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,3633,0,0,0.13,🤝 Maintain engagement,✅ Correct
6142,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3748,0,0,0.44916666666666666,🤝 Maintain engagement,✅ Correct
5049,1,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3600,0,0,0.26,🤝 Maintain engagement,✅ Correct
6087,0,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3568,0,0,0.02,🤝 Maintain engagement,✅ Correct
3515,1,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4322,0,0,0.32,🤝 Maintain engagement,✅ Correct
4047,1,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6284,0,0,0.31,🤝 Maintain engagement,✅ Correct
4107,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,708,1,0,0.41,🤝 Maintain engagement,❌ Incorrect
4042,1,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6494,0,0,0.22,🤝 Maintain engagement,✅ Correct
1887,1,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,869,0,0,0.34,🤝 Maintain engagement,✅ Correct
6601,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709,0,0,0.02,🤝 Maintain engagement,✅ Correct
6682,1,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1070,0,0,0.11,🤝 Maintain engagement,✅ Correct
1638,0,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3761,0,0,0.11,🤝 Maintain engagement,✅ Correct
75,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4306,1,1,0.51,📉 Offer retention benefit,✅ Correct
1985,1,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,988,1,1,0.56,📉 Offer retention benefit,✅ Correct
3020,0,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426,1,0,0.2,🤝 Maintain engagement,❌ Incorrect
4738,1,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4031,1,0,0.39,🤝 Maintain engagement,❌ Incorrect
1419,1,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5017,0,0,0.03,🤝 Maintain engagement,✅ Correct
5664,1,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3087,0,0,0.11,🤝 Maintain engagement,✅ Correct
924,0,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5270,1,0,0.49,🤝 Maintain engagement,❌ Incorrect
4286,1,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1384,0,0,0.12,🤝 Maintain engagement,✅ Correct
4885,1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5054,0,0,0.02,🤝 Maintain engagement,✅ Correct
5324,1,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3834,0,0,0.03,🤝 Maintain engagement,✅ Correct
6792,0,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596,0,0,0.03,🤝 Maintain engagement,✅ Correct
4197,1,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6250,0,0,0.05,🤝 Maintain engagement,✅ Correct
17,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5622,0,0,0.47,🤝 Maintain engagement,✅ Correct
1370,1,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,1169,1,1,0.79,📉 Offer retention benefit,✅ Correct
6332,1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,558,0,0,0.02,🤝 Maintain engagement,✅ Correct
4429,1,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6523,0,0,0.33,🤝 Maintain engagement,✅ Correct
3253,1,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5175,0,0,0.09,🤝 Maintain engagement,✅ Correct
346,0,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1916,0,0,0.02,🤝 Maintain engagement,✅ Correct
3651,0,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5385,0,0,0.1,🤝 Maintain engagement,✅ Correct
2887,1,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4739,0,0,0.38,🤝 Maintain engagement,✅ Correct
126,0,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3201,1,1,0.7,📉 Offer retention benefit,✅ Correct
428,1,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,6180,1,1,0.51,📉 Offer retention benefit,✅ Correct
3191,1,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6194,1,1,0.57,📉 Offer retention benefit,✅ Correct
2341,1,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6293,0,0,0.36,🤝 Maintain engagement,✅ Correct
6344,0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5392,0,0,0.19,🤝 Maintain engagement,✅ Correct
6392,0,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,6040,1,1,0.52,📉 Offer retention benefit,✅ Correct
6931,0,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433,0,0,0.11,🤝 Maintain engagement,✅ Correct
6545,0,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6133,0,0,0.14,🤝 Maintain engagement,✅ Correct
3717,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385,0,0,0.06,🤝 Maintain engagement,✅ Correct
60,0,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2484,0,0,0.04,🤝 Maintain engagement,✅ Correct
3669,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6432,0,0,0.05,🤝 Maintain engagement,✅ Correct
2506,0,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,673,0,0,0.25,🤝 Maintain engagement,✅ Correct
683,0,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173,1,1,0.67,📉 Offer retention benefit,✅ Correct
6406,0,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,742,0,0,0.23,🤝 Maintain engagement,✅ Correct
5191,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478,0,0,0.3243333333333333,🤝 Maintain engagement,✅ Correct
6739,0,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5482,0,0,0.34,🤝 Maintain engagement,✅ Correct
2457,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074,0,0,0.08,🤝 Maintain engagement,✅ Correct
4652,0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5456,0,0,0.02,🤝 Maintain engagement,✅ Correct
159,0,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1358,1,1,0.83,📉 Offer retention benefit,✅ Correct
4339,0,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136,0,0,0.07,🤝 Maintain engagement,✅ Correct
1930,1,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4643,0,0,0.14,🤝 Maintain engagement,✅ Correct
4872,0,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3150,0,0,0.14,🤝 Maintain engagement,✅ Correct
5093,1,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3162,0,0,0.05,🤝 Maintain engagement,✅ Correct
4365,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2154,0,0,0.35,🤝 Maintain engagement,✅ Correct
6762,1,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2222,1,1,0.71,📉 Offer retention benefit,✅ Correct
1979,1,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4438,0,0,0.01,🤝 Maintain engagement,✅ Correct
4032,0,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,751,0,0,0.28,🤝 Maintain engagement,✅ Correct
4010,1,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2895,0,0,0.01,🤝 Maintain engagement,✅ Correct
4904,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4232,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
5830,0,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4002,0,0,0.01,🤝 Maintain engagement,✅ Correct
3655,0,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6327,1,1,0.65,📉 Offer retention benefit,✅ Correct
4667,0,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285,0,0,0.25,🤝 Maintain engagement,✅ Correct
3453,0,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1761,1,0,0.39,🤝 Maintain engagement,❌ Incorrect
